name,comment,image
dhey4k,@stelaaelena silahkan kak,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/275421761_501671418148289_3199366534611508556_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=KgsvB9o6C6MAX_LOuvf&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT81upOQV2el3vP-APUzr-g6lT5hL0jeZHfmP2PlAndJUA&oe=62484CC1&_nc_sid=705020
rhptiwii,Slide trkhrrrr lgsg merinding bgtttttttttt,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/276323355_639278383835016_151389406490922170_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=Ob71_e1EURYAX-mhQs9&tn=K2QEpKHP0ILhBReK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-FkR_PsAuHOSkV4IUCosmsSGFbwWCgjVa169zHR9mcbg&oe=6249083B&_nc_sid=705020
lsayunda,Ke tempat syutingnya perempuan tanah jahanam,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/275263733_678907596484042_9223249807510047711_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=ljtm8yyxO84AX_b9_Dm&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8c338KjH3FzHML51EAg1T8dJFNLHWyGyyhFW5ZK70yuw&oe=6248DF5B&_nc_sid=705020
matchlessia,Samping kiri karin kenapa gelap kali 🥺,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/259881305_912263349407014_2742723596600364596_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=BeFAFc8nIoAAX9t5ZY_&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9NiQWrUorn_khD16n_RObtJuGv0S9Vtqz6QgLpoYsFJw&oe=6247A8FD&_nc_sid=705020
reskifernindita25,Ini udah buat penelusuran sma nyai @sarawijayanto dan team @diarymisterisara,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/240417573_1254299304991606_947221918579926094_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=kaKdboh9geoAX8UKwtZ&tn=K2QEpKHP0ILhBReK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_F3XDtrlfFvQV42jTDVNQ6GB0bVzySRQEOyps20Zw3rg&oe=6247F7D1&_nc_sid=705020
fiki_oke,@dianitafebrid @rnkumala,https://instagram.ficn5-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.ficn5-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=kLQ4jXKOCJIAX-c4VW9&edm=AEaYFD0BAAAA&ccb=7-4&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4&oh=00_AT9Ep7UQ8PJUhSy0whwEVtUWW8lD31OfW46iUjON-Q2hPg&oe=62485A4F&_nc_sid=751ab8
fannysaidah,"Pusing liat fotonya, kenapa yaaaaa😢",https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/241141912_6149894875052556_2332396589105920034_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=Ud4h_cWpdhoAX8gAs_h&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-x6tLIIEzfrRswkMArtRLgHD-t1RzlZ-kWGVrlDz9e0A&oe=62483CFA&_nc_sid=705020
peacemindsoldier,Slide 1 ada yg lagi duduk😂,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/251569208_1497204717327283_1895247012585441677_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=vot7r1tzW0gAX-iLYfI&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9bM2r4KqyC_kAD93GgPUl0JDsNauQkfLwGFuhQ4-LZCQ&oe=6248E97F&_nc_sid=705020
ntanmayangsari,"ada di episode tanah jogja nya @sarawijayanto , serius ini meringin banget padahal di kunjunginnya siang hari :')",https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/267477664_291108246285439_3977158841063964557_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=HF_Ce5CalXcAX_Y3lDX&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-r0CbF7YSYTUGSxyKBQ8Cy0sMDcjp0wNyNSySfeRJWGQ&oe=6248CD56&_nc_sid=705020
eeellsss.fqh,@putrina.adinda aku kok liat pocongnya dfoto karin yg pertama ini 😢,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/275742622_1409933939442671_8111284160055988825_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=aJGWQ--AIRQAX8-sVxs&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-h1Kp5sDxl2AwIdfOl0Xcq4mKU0O2EwCP-86Q9JGSGdQ&oe=62485D83&_nc_sid=705020
wingxgi,Yg di dms ga si,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/277113968_508875517432658_2566644852349463616_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=2ONJ-6wx1EEAX_ZlNov&tn=K2QEpKHP0ILhBReK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9cIql82dGwXDIuEbpKjQdOT171vAFNZOGuuQddOMZ_Lw&oe=6247FB95&_nc_sid=705020
itsrinarineee,@azputrii_,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/275699120_656728222052537_5323086246281818074_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=04ZUPXehdMUAX_P9TGu&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_vHdlJwveWKW1a9anqC581PK9JbF1cJ-JoyQKwvYaSRA&oe=6248260D&_nc_sid=705020
vh1tr4,Malah kepikiran klo jadi cafe bagus banget nih..,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/110227606_727505431379134_8521019978093512677_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=u8UGjrtByawAX8XLP2a&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-E4YzeoSPOV8FEAim2W4Jlvr9qVun6XetREtAI4tjlFw&oe=62481AC8&_nc_sid=705020
rahasiadapurleluhur,"Keren kak Karin, salaaaam dari jogja",https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/37908237_1809579669121500_1577893103908421632_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=wjgE1Qd8Y_wAX_xn7y_&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8_RC3vxDgYCww69h6VE4paaOqVSJci5ixRHYF-0lLouw&oe=6248F95D&_nc_sid=705020
dianfeb06,@tim_jurnalrisa,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/243674570_409847670494246_8021751239898010184_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=ANLyDcTGYqEAX-IyxaI&tn=K2QEpKHP0ILhBReK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-wLnWUaPiB0Toe9xtlAAuAv2m5t_W7nPDI2QGkW7i0Wg&oe=624806B7&_nc_sid=705020
aghataaaaaaaaa_,@eggybagus sek wis tau dibahas tp gamau nganter 😂,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/254951109_289205779876829_7022740971904559293_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=4yl4ta3dpsUAX-eZwaV&tn=K2QEpKHP0ILhBReK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_5bBem_eYrxfzSWiH7HXyBSMBkKsP4j05oWxtru1Kvpg&oe=6248C0A7&_nc_sid=705020
rreckha.hong,@ver_gud wani tak jak rene ra gud ?,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/265636650_984745862105281_3107901235633103804_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=8mEtxCqF_qQAX9UcGh1&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_jhMXfIU4-UZrEuho8pF6XPc1dKijUM9IaEqRjjYA99w&oe=624896F3&_nc_sid=705020
iryne_,Bkn ank indigo tp indihome,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/277153995_393414808838028_5342370352307463753_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=CZS2KYqYvMQAX9donLG&tn=K2QEpKHP0ILhBReK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-oZIIliriF1VK7LirH3LV2IId1elas2abWBJLW4jRrxw&oe=6247E24E&_nc_sid=705020
linda_ramadhanni,Gass is @nr.ismaaulia_ 🤭 sekalian uji nyali,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/274065030_3009720919342279_2448995167571005208_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=rX8yJ7U8T5YAX9edpZi&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT998Uz0WZuqiV2aEP8nB7TEERrgxR2YwDdvA86mgleglQ&oe=62478336&_nc_sid=705020
mickeydutsky,degdegan nge swipe nya tp penasaran HAHAHHA,https://instagram.fmnl17-4.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fmnl17-4.fna.fbcdn.net&_nc_cat=1&_nc_ohc=kLQ4jXKOCJIAX9bmpSl&edm=AKr9bWQBAAAA&ccb=7-4&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4&oh=00_AT9EdGDTPk_0yElIbei30pKG9Q1PI3NC_HTUWalea8l-4Q&oe=62485A4F&_nc_sid=1094b9
felizza9,Ini tempat yg waktu itu di telusuri sama @sarawijayanto  ya kan,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/258883693_275785561146837_6154053400061428490_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=bsEscEdR-44AX-4esqc&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8Xy3OeOuEmE38RE1y8KY2mFmZ4EnWT39-C21qC7fgRGw&oe=6247A554&_nc_sid=705020
differentcreatures_,Slide 4 ada yg badan besar ngga pake baju rambut berantakan mulutnya lagi mangap gede banget ngga si @fammagibs,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/274652911_685393402486893_2184605497610953795_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=rHpLo4OcsT4AX_p7H4q&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-RaC2eEiO0HF1V3HaF9A59HG0T9shWfqW4hue2LacJKQ&oe=6248B725&_nc_sid=705020
vikariveraaa,@diarycewekindigo,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/269856556_320770046581027_5302108835047287062_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=biZQ9uffi7cAX8jqj-Z&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-AH-GU94b1-5J6_RoF8eqsPcQt2ROgQuPx2J_jdO4VvQ&oe=6247D21B&_nc_sid=705020
haifa_hafa01,"Betul aura d foto terakhir kerasa bgt bikin ser ser ser,,, pdhl cma via foto dn gw bkn indigo",https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/244411111_129532866094756_4561786411686125197_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=KTdKFNOgQuEAX9KQ3UP&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8SijW8PtuQx9IQdBWmF506oBlq26S4QrkaCoFrv6bu2w&oe=6247E685&_nc_sid=705020
amnzzzzz10,udah perna didatengin sm kak sarah wijayanto ini tmpatnya😞,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/273395197_1380509839068271_361342645612469772_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=TFxkhcd9t_IAX_IdadV&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9SmdOaGPwpY_aWNLTDisl3fWXPp6ySCOFfiSbuohaCmQ&oe=6248EC12&_nc_sid=705020
rdhiyau_,@indyratnap @risa_saraswati,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/277216913_1578889695844399_4121571725577800966_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=Z6mZNUEVrqUAX9QiKiJ&tn=K2QEpKHP0ILhBReK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9gIWad4XmlxZ2ydzdVdwk8ehWrAFGv3Fe92e1NUI3qAA&oe=62474FB0&_nc_sid=705020
martineli_elza,@nabilahsahdaa_,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/272877015_1772723772918933_5603573253449826560_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=oEcq3a1zQ30AX_ROkJy&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-L2X1agqDogUFEbe0E_ZdfOSTeLiN919lVhSUAeBUZgQ&oe=6247A5D5&_nc_sid=705020
emywatyyahriyan,Seremmmm,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/275184178_1353293485115086_4112133106454183172_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=ZJEHL3Ct5EYAX_r1t6M&tn=K2QEpKHP0ILhBReK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT845kXPU12Z9cPTuOcfd1Lb5IxyR5yz70D3jLlfvBxz4Q&oe=62487216&_nc_sid=705020
cyn2929,"I feel pain di foto pertama, extremely sad kayak sakit hati. Sedih banget beneran",https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/20634116_120686371911434_1464757008132472832_a.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=l7IGlf1nLDEAX-SSU_d&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-SpRvh_kvC-aR-4Jgz-zTZUlXl98eNkjiGKCUtjC4E3A&oe=6249140D&_nc_sid=705020
meysaprzn,Jawab @itsme.frisllyherlind 😁,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/200973494_403440184136029_9213305180245305589_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=HHtIaMTumToAX_mQqHY&tn=K2QEpKHP0ILhBReK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT86m93lzo5bHTyJyLNU_bHKQFZvK56wy7-qA2Zxs7QO9Q&oe=6248B1FB&_nc_sid=705020
ellanayraaaaa,@pesekbuleudh  ajakin aku kstu bisa? 😂,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/121605645_122554739401324_163280162699846467_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=vHn3MKgCbkcAX_cg7Rz&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_ENkPwaQCvdGIUNeTD7ryPVmtImxkpX0z6zlaoJACpow&oe=62491CAD&_nc_sid=705020
any_khumairah90,No,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/274616253_1338911679906220_3693681946443016671_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=7_YUOgGlLZsAX-BsLr6&edm=AEF8tYYBAAAA&ccb=7-4&oh=00_AT80JUvVjJNOc2gBeNCMIt_EIqKPwL64YhBSU2QzoT9W5Q&oe=624897C0&_nc_sid=a9513d
septiaanisa929,@izzatulhanifah42 cba tebak za,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/272821702_912443636129162_7637750127034695083_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=p0Fmu6DcugkAX9xXCJr&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_O-NzNLwQmEBMQd43naijfsPRK0oIwuOc-NPx24HgAVw&oe=62474617&_nc_sid=705020
gloriaclvn_,"yang penasaran sama versi vidio, bisa nonton diari misteri sara di youtube👌",https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/274489479_640943620345318_3284761755999322868_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=LdslfgcGxSkAX-zV6Uy&tn=K2QEpKHP0ILhBReK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8bBxe3NycDeWMPCoyMC1e34vGaD97C1O7KMuoXBSBAZA&oe=624779D0&_nc_sid=705020
yosiocimewww,Slide terakhir aku merinding :'),https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/271367866_664635251380683_6923721692957042117_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=j8zbJVXk5_EAX9TCpTc&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_2e91H525SmmkNBV61ECGi5k0Zhpbtfv5YeQ9q3EKFXA&oe=624841B7&_nc_sid=705020
indriwidiaw_,Di slide 3 ehem ada perasaan aneh hehe,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/272811518_397349955525065_6263136995285016384_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=Pl37bwHp0DUAX98Ztxr&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-Sb5Lp4k6BcHCIbWcXZ-SxTj8ZJ-p77dvCRPOiXUoHng&oe=6248E47C&_nc_sid=705020
rinaip,Kaya rumah di film perempuan tanah jahanam bukan sih!,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/273742546_696185608426734_4435714752031366912_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=_iGZ9EsMq8YAX8qmfRe&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9wsjCFvao2PUMKfclhjAOvi_rFZmbGqkfi6QHqqSsB6A&oe=6247449B&_nc_sid=705020
thisisnotwandi,@tim_jurnalrisa @sarawijayanto,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/218837270_149146483891315_7956366470732099959_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=08MvuoyCLbcAX88dgN_&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_PX_NgPa8L8pejsOudJb_IS7vHCOh6NXTpGS2NMI0PKQ&oe=6248D054&_nc_sid=705020
syifalzp,i,https://instagram.fcgk24-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ad=z-m&_nc_ht=instagram.fcgk24-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=kLQ4jXKOCJIAX-UmprJ&edm=ALlQn9MBAAAA&ccb=7-4&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4&oh=00_AT9SUFzGQH2zPQJwrltsSgPKOd_Yr_b9BRoy08Krj1-s8A&oe=62485A4F&_nc_sid=48a2a6
zptian16,Di fto ke 2 kek nya prempuan yah baju putih,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/276977531_643018816805220_4093915124798758457_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=yND8SlnFAWMAX8-gvXN&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_phajkeQGNai2gTHCvvDPhg6RT656SmKC1A-a9NC0TlQ&oe=62493173&_nc_sid=705020
hanantotriwidodo,"Mungkin yang mau tau detailnya ini + cerita aslinya coba tonton YouTube DMS dah, dulu pernah penelusuran dirumah itu..",https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/15802804_702303986600459_2084546124957351936_a.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=Feak_2z763oAX9gUS0v&tn=K2QEpKHP0ILhBReK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_E9kt857MQg-vEFfAZy6cowVZFbsTLVL93xOwaSueTAg&oe=6247B51A&_nc_sid=705020
santikarachma08,"Btw rin, muka lu di slide pertama kayak beda gitu deh",https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/218698581_1746921845502969_5235316988112247552_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=CdRVWzdAbTQAX8YJ1vh&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_Rk1g3ePsa101uRwEghepXMH2RvtDsYN9vJKquRNoWyw&oe=6247A708&_nc_sid=705020
meliyanti2304,Berani se... asal masih kelihatan orang 😂,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/31757609_1530949677031056_743514561843298304_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=vY6hrIsa3QUAX_04zz7&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8PCoZo6Fg9iF2LbkYOEGh9OOp_zxoQdw17su9cJLSszQ&oe=6248D721&_nc_sid=705020
marisaichaaaaaa,@diarymisterisara pernah penelusuran kesini 😢😢,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/276969519_537939344327415_8830974458195095409_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=irE9-ALSZVsAX-zmLgO&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-rAIBqKog9A0IgcJTkjf8S23CFxJ9fwybW12T4sW1fuA&oe=62475EDA&_nc_sid=705020
____n.rl,Tolooong collab sm @awkarin,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/273452925_362903518664143_4665642250396754195_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=-Alhm9z5RxUAX_uL-_2&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT89WNryd5gs_6PZW3yQjsQdlVimgpKfgLv9gf-AdG0UsA&oe=62482657&_nc_sid=705020
____n.rl,@tim_jurnalrisa 🔥,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/273452925_362903518664143_4665642250396754195_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=-Alhm9z5RxUAX_uL-_2&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT89WNryd5gs_6PZW3yQjsQdlVimgpKfgLv9gf-AdG0UsA&oe=62482657&_nc_sid=705020
kha.rsma,Bikin pusing😨😰 @diarycewekindigo,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/240458684_220414643363704_2947425469957147547_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=On_jfFcP2g4AX8g34Kb&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-1jyc6e31LLB8-kQiRVBPJfxhW3zyXKkvYqRUyKLmKxg&oe=62483F7E&_nc_sid=705020
adheliaayp,Slide ketiga dst merinding 😢,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/275814138_132564069330630_320355337285436123_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=NgQQ9VR7QRsAX9iUktk&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_Ca7EOSvDeYJl__c2FBa9ZnhIKhNH5tPd5f8PQFoFJmA&oe=6247A686&_nc_sid=705020
zzvrvrvr,Suka banget konten Awkarin ginii yg hororr please,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/273425382_404050901477511_4707206047784495913_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=z4QwGGZmn4MAX_i1kP-&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-wm2jQgwn2u4rBNZDajwNKPoGfh3xeutddae44Zn_4Sw&oe=6247E0C4&_nc_sid=705020
yumaayyyyy,"Pusing, pening, mual, gemeter, dada sesek dah liat fotonya😢😢",https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/122600440_189732032747773_3948356068883562666_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=2ZoeTm4n4E8AX8hNUJP&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_FRO_Th4MKNAlYhPo6fMQPApbegdQhKOCN8pDKVIv0tA&oe=6248CFB7&_nc_sid=705020
widyareginalarasati,Slide terakhir paling bikin merinding sih😮,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/275483782_380212690287572_471648801277715639_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=pgYC5pAHMmIAX-hss4f&tn=K2QEpKHP0ILhBReK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8WTd3eRt4ENe2uiyv-WauRG5fzrMUEmppQrnSl2BypoQ&oe=62492A1D&_nc_sid=705020
